Theta (deg),Phi (deg),Frequency (MHz),Gain (dBi),Return Loss (dB),Return Loss (deg),Return Loss Reference (dB),Return Loss Reference (deg),Insertion Loss (dB),Intertion Loss (deg),Absolute Gain (dBi),Insertion (deg)
0,0,5757,10.64457216,-11.48017311,97.34954071,13.13559246,82.69282532,-29.39487076,0,10.96496911,160.5628204
0,0,5758,10.64674114,-11.45401382,97.11354828,13.19126606,97.2625885,-29.39264488,0,10.96914744,157.6737366
0,0,5759,10.64926185,-11.43952656,96.88153076,13.22369576,111.8438339,-29.39009094,0,10.97278658,154.7842102
0,0,5760,10.65188744,-11.43600559,96.65176392,13.26492405,126.429863,-29.38745117,0,10.9756846,151.8952332
0,0,5761,10.65394877,-11.44311523,96.42295837,13.29752445,141.0107422,-29.38539505,0,10.97719607,149.0066528
0,0,5762,10.65558244,-11.46122169,96.19422913,13.34037209,155.6095734,-29.38380623,0,10.97743378,146.1185303
0,0,5763,10.6578856,-11.49013042,95.96430969,13.39975071,170.2212982,-29.38161278,0,10.97752111,143.2304535
0,0,5764,10.65812736,-11.53020382,95.73210907,13.46666431,-175.1543427,-29.38157082,0,10.97471742,140.3423462
0,0,5765,10.65745257,-11.57857513,95.4957962,13.53537369,-160.5216675,-29.38256073,0,10.97040659,137.454422
0,0,5766,10.65710715,-11.62466621,95.25258636,13.61095524,-145.8821564,-29.38336182,0,10.9666368,134.5664673
0,0,5767,10.65657083,-11.64913177,95.0005722,13.68424225,-131.2379913,-29.38451958,0,10.96429859,131.678299
0,0,5768,10.65693314,-11.63999081,94.74204254,13.76264858,-116.5860825,-29.38496971,0,10.96533285,128.7899933
0,0,5769,10.657546,-11.60104179,94.48166656,13.82614708,-101.9402847,-29.38538551,0,10.96882597,125.9013672
0,0,5770,10.65975453,-11.55012512,94.22429657,13.88392735,-87.29291534,-29.3844471,0,10.97484185,123.0127335
0,0,5771,10.66279873,-11.50437737,93.97522736,13.92990589,-72.63754272,-29.38292694,0,10.98134806,120.1243973
0,0,5772,10.66621851,-11.47024155,93.73496246,13.97896767,-57.97112274,-29.38124657,0,10.98737679,117.2357864
0,0,5773,10.67021243,-11.44880199,93.50130463,14.01759911,-43.28486252,-29.37915611,0,10.99302063,114.3474579
0,0,5774,10.67395479,-11.43923187,93.27155304,14.0555172,-28.57922363,-29.37742996,0,10.99750231,111.4592514
0,0,5775,10.67759455,-11.44182587,93.04388428,14.07732773,-13.8591795,-29.37586784,0,11.0009415,108.5709534
0,0,5776,10.68043381,-11.45546246,92.81718445,14.1169281,0.876460195,-29.37511635,0,11.0027285,105.6829681
0,0,5777,10.68355041,-11.48139,92.59046936,14.16540527,15.62837791,-29.37404633,0,11.0038542,102.7951126
0,0,5778,10.68680338,-11.52077961,92.36313629,14.21067142,30.3928051,-29.37274742,0,11.00410694,99.90717316
0,0,5779,10.68889974,-11.57256126,92.13426208,14.26440144,45.17373276,-29.37246132,0,11.00230345,97.01904297
0,0,5780,10.69051868,-11.63115597,91.90190125,14.30942059,59.96949768,-29.3724575,0,10.9995693,94.13057709
0,0,5781,10.69166977,-11.68047428,91.66322327,14.34721661,74.78018188,-29.37268639,0,10.99710501,91.24200439
0,0,5782,10.69245344,-11.701231,91.41455078,14.37889385,89.60012054,-29.3730526,0,10.99638019,88.35342407
0,0,5783,10.69316452,-11.68762016,91.15684509,14.40468597,104.4337616,-29.37327766,0,10.99807956,85.4646225
0,0,5784,10.69339785,-11.64766693,90.89611053,14.42378235,119.2830658,-29.37378311,0,11.00123318,82.57582092
0,0,5785,10.69446676,-11.5976963,90.63852692,14.43886948,134.1491852,-29.37327194,0,11.00599542,79.68704224
0,0,5786,10.69523749,-11.55000973,90.38926697,14.45129776,149.0323792,-29.37289429,0,11.01033349,76.79853821
0,0,5787,10.69659995,-11.51370335,90.14821625,14.44839573,163.8947449,-29.37177658,0,11.01444033,73.90990448
0,0,5788,10.69772363,-11.48874664,89.91307831,14.44353771,178.7469788,-29.37076569,0,11.01746485,71.0215683
0,0,5789,10.69828538,-11.47535801,89.68128204,14.4274826,-166.3862915,-29.37020111,0,11.0190512,68.13343811
0,0,5790,10.69900345,-11.47293377,89.45128632,14.39802837,-151.5004425,-29.36938095,0,11.01995516,65.24546051
0,0,5791,10.69902336,-11.48168182,89.22224426,14.36862278,-136.5989532,-29.36917496,0,11.01930482,62.35736084
0,0,5792,10.6987623,-11.50171185,88.9930954,14.29470444,-121.683136,-29.36917686,0,11.01751456,59.46928406
0,0,5793,10.69832166,-11.53409481,88.76255798,14.20453167,-106.7550201,-29.36929512,0,11.01461762,56.58089447
0,0,5794,10.69703606,-11.57662487,88.52895355,14.08447266,-91.80723572,-29.37020493,0,11.01013584,53.69195938
0,0,5795,10.69691806,-11.62543201,88.28972626,13.99512863,-76.84696198,-29.36990356,0,11.00639114,50.80298996
0,0,5796,10.69632573,-11.66730499,88.04100037,13.91495037,-61.87166595,-29.3700428,0,11.00272207,47.91372299
0,0,5797,10.69661359,-11.68577099,87.78250885,13.86801338,-46.88130188,-29.36927795,0,11.00166316,45.02440262
0,0,5798,10.698398,-11.67082119,87.5186615,13.8490963,-31.85786629,-29.36700249,0,11.00453742,42.13527679
0,0,5799,10.69988637,-11.62609959,87.25522614,13.83564758,-16.76836777,-29.36501884,0,11.00931015,39.24624252
0,0,5800,10.70109805,-11.57049751,86.99728394,13.83509445,-1.641917109,-29.36331749,0,11.01465624,36.35749817
0,0,5801,10.70321127,-11.52130985,86.74884796,13.84960747,13.50364304,-29.36073112,0,11.02047464,33.46907043
0,0,5802,10.70578928,-11.48561859,86.50963593,13.86838055,28.66205597,-29.35771179,0,11.02576958,30.58096695
0,0,5803,10.70674653,-11.46352768,86.2766571,13.88712502,43.82501602,-29.35636139,0,11.02842055,27.69301987
0,0,5804,10.70756235,-11.454916,86.04695129,13.90048885,58.99483109,-29.35521698,0,11.02989914,24.80492401
0,0,5805,10.70730515,-11.45909786,85.81907654,13.92970467,74.16340637,-29.35522652,0,11.02931992,21.9168644
0,0,5806,10.70577005,-11.47622299,85.59204865,13.9657793,89.33782196,-29.35661125,0,11.02646958,19.02882576
0,0,5807,10.70337396,-11.50686646,85.36495209,14.00568199,104.5159454,-29.35897064,0,11.02173391,16.14031792
0,0,5808,10.70086186,-11.55192184,85.1366272,14.05173016,119.7108917,-29.36157608,0,11.015814,13.25192547
0,0,5809,10.69801742,-11.61222744,84.90634155,14.07992744,134.9212952,-29.36466026,0,11.00846737,10.36345005
0,0,5810,10.69689025,-11.68146896,84.67074585,14.08354378,150.1422577,-29.36618996,0,11.00225302,7.474657536
0,0,5811,10.69755494,-11.74097824,84.42479706,14.07065105,165.3539124,-29.36610413,0,10.99861456,4.586109161
0,0,5812,10.69886556,-11.77011108,84.16761017,14.02211094,-179.4410706,-29.36555099,0,10.9978415,1.697630763
0,0,5813,10.70069762,-11.76290703,83.90439606,13.95258904,-164.2452393,-29.36465454,0,11.00018742,-1.19086051
0,0,5814,10.70336911,-11.73079872,83.64115143,13.86078644,-149.0559692,-29.36309624,0,11.00516035,-4.079027176
0,0,5815,10.70692722,-11.69017696,83.38391113,13.79685211,-133.877655,-29.3608284,0,11.01165636,-6.96710825
0,0,5816,10.7095003,-11.65555859,83.13661194,13.76220322,-118.707077,-29.35972214,0,11.01675653,-9.855151176
0,0,5817,10.71147504,-11.63193989,82.89818573,13.75873852,-103.5428238,-29.35939026,0,11.02046784,-12.74303913
0,0,5818,10.71324192,-11.61926365,82.66545868,13.77798557,-88.39331055,-29.35944176,0,11.02317094,-15.63103485
0,0,5819,10.71432357,-11.61761951,82.43598938,13.8277998,-73.25666046,-29.36035347,0,11.02437424,-18.51915169
0,0,5820,10.71537371,-11.62742043,82.20786285,13.89015961,-58.17475128,-29.36147118,0,11.02469997,-21.40703392
0,0,5821,10.71641864,-11.64807606,81.98007965,13.964674,-43.11278152,-29.36276627,0,11.02422393,-24.2948761
0,0,5822,10.71822902,-11.68068409,81.75130463,14.05279922,-28.0633316,-29.36345863,0,11.02364897,-27.18288994
0,0,5823,10.72068678,-11.72453403,81.51980591,14.15119171,-13.02266598,-29.36365509,0,11.02292918,-30.07113647
0,0,5824,10.72459704,-11.77891445,81.2829895,14.25126457,2.008002996,-29.36253929,0,11.02294628,-32.95917511
0,0,5825,10.73025374,-11.83739185,81.03516388,14.34814739,17.03310776,-29.35980606,0,11.02447436,-35.84733582
0,0,5826,10.73552276,-11.88317204,80.77618408,14.44139862,32.05312729,-29.35757828,0,11.02655248,-38.73532486
0,0,5827,10.74171465,-11.89923859,80.50958252,14.51909924,47.10987473,-29.35453415,0,11.03163302,-41.62319565
0,0,5828,10.74885442,-11.87834072,80.24079895,14.5903616,62.17059326,-29.35063744,0,11.04021919,-44.51107407
0,0,5829,10.75509596,-11.82881069,79.97462463,14.65125942,77.22407532,-29.34772301,0,11.0499187,-47.39866638
0,0,5830,10.75980813,-11.77018833,79.7155304,14.68749523,92.27105713,-29.34641075,0,11.05877857,-50.28636169
0,0,5831,10.76351419,-11.71914196,79.46678162,14.70470905,107.3052521,-29.3461628,0,11.06614547,-53.17379761
0,0,5832,10.76607911,-11.6820612,79.22701263,14.69938278,122.3291016,-29.34708595,0,11.07139875,-56.06147385
0,0,5833,10.76825522,-11.65763283,78.99272156,14.6715107,137.3351135,-29.3483963,0,11.07535942,-58.94948578
0,0,5834,10.7699022,-11.6453495,78.76127625,14.63589668,152.3173828,-29.35020256,0,11.07790781,-61.83776093
0,0,5835,10.77171134,-11.64498425,78.53099823,14.61937332,167.2842407,-29.35178185,0,11.0797438,-64.72631836
0,0,5836,10.77372162,-11.65600777,78.30057526,14.62526608,-177.7633514,-29.35306358,0,11.08094492,-67.61463928
0,0,5837,10.77639353,-11.67868137,78.06910706,14.66072941,-162.8272552,-29.35355568,0,11.08195944,-70.50370026
0,0,5838,10.77877614,-11.71382427,77.83517456,14.7063179,-147.9066315,-29.35417747,0,11.08179144,-73.39237213
0,0,5839,10.78359205,-11.75824833,77.59687805,14.76611328,-133.0009918,-29.35217476,0,11.08341465,-76.2808609
0,0,5840,10.78766637,-11.8068676,77.35121918,14.8211174,-118.1026611,-29.35069084,0,11.08403463,-79.16939545
0,0,5841,10.79132921,-11.84549046,77.09645081,14.88447857,-103.2168121,-29.34937286,0,11.08498273,-82.05806732
0,0,5842,10.79361295,-11.85552025,76.83509827,14.95091152,-88.3392334,-29.3492012,0,11.08656571,-84.9462204
0,0,5843,10.79669259,-11.83280849,76.5707016,15.00412369,-73.47132111,-29.34802246,0,11.09123466,-87.83384705
0,0,5844,10.7987663,-11.7867527,76.30800629,15.05198288,-58.60997772,-29.34766006,0,11.09655868,-90.72110748
0,0,5845,10.79849958,-11.73805523,76.05258179,15.09097195,-43.75563049,-29.34947014,0,11.09976909,-93.60821533
0,0,5846,10.79783663,-11.69712639,75.80666351,15.12934685,-28.90724564,-29.35153008,0,11.10206107,-96.4953537
0,0,5847,10.79567182,-11.66743851,75.568573,15.15804577,-14.06559849,-29.35496712,0,11.1020584,-99.38291931
0,0,5848,10.79320169,-11.6499052,75.33506775,15.18757248,0.773679197,-29.35860634,0,11.10087266,-102.2708511
0,0,5849,10.79114593,-11.64379597,75.10399628,15.18660259,15.60353088,-29.36174965,0,11.09926574,-105.1590576
0,0,5850,10.78754822,-11.64849186,74.87381744,15.14555931,30.42842484,-29.36637497,0,11.09532297,-108.0476151
0,0,5851,10.78477631,-11.66439056,74.64363861,15.03335857,45.2469368,-29.37013245,0,11.09138576,-110.9363251
0,0,5852,10.78308116,-11.69207096,74.41242218,14.75276566,60.05669403,-29.37277412,0,11.08767266,-113.825531
0,0,5853,10.78368465,-11.7327261,74.17897034,14.58287811,74.85787964,-29.37307739,0,11.08533722,-116.7146149
0,0,5854,10.78505257,-11.78425789,73.94015503,14.49480057,89.64952087,-29.37257576,0,11.08302207,-119.6033707
0,0,5855,10.78811879,-11.84001255,73.69281006,14.432374,104.4323807,-29.37033463,0,11.08215578,-122.4917221
0,0,5856,10.79064528,-11.88521957,73.43560028,14.39025307,119.2086182,-29.36859131,0,11.08153312,-125.3792801
0,0,5857,10.79364412,-11.90105629,73.16979218,14.35079384,133.9766541,-29.36633301,0,11.08343704,-128.266861
0,0,5858,10.7981522,-11.88200188,72.90104675,14.32399368,148.7356567,-29.36252213,0,11.08926303,-131.1538239
0,0,5859,10.80154618,-11.83596134,72.63519287,14.30349541,163.4879456,-29.35978127,0,11.09586709,-134.0409088
0,0,5860,10.80402372,-11.78293705,72.37713623,14.29382515,178.2316437,-29.35791206,0,11.10208705,-136.9280396
0,0,5861,10.80488859,-11.73730946,72.12947845,14.29150772,-167.0321655,-29.3576107,0,11.10621168,-139.8154449
0,0,5862,10.80504176,-11.7047739,71.88988495,14.29575157,-152.3027954,-29.35797882,0,11.1087118,-142.7034454
0,0,5863,10.80420805,-11.6852541,71.65512848,14.30605793,-137.5821838,-29.35929489,0,11.10929523,-145.5918579
0,0,5864,10.80364197,-11.67805195,71.42250824,14.32328606,-122.8705368,-29.36030769,0,11.10925376,-148.480484
0,0,5865,10.80380457,-11.684165,71.19087219,14.34513855,-108.1685944,-29.36055946,0,11.10897103,-151.3692474
0,0,5866,10.80422231,-11.70355129,70.95923615,14.3628149,-93.47740936,-29.36052704,0,11.10798091,-154.2582245
0,0,5867,10.80551644,-11.73697662,70.72667694,14.376297,-78.79833221,-29.35959244,0,11.10686345,-157.1469727
0,0,5868,10.80799163,-11.78471184,70.49145508,14.37770557,-64.13259888,-29.3574543,0,11.1059289,-160.0354004
0,0,5869,10.81135742,-11.84680843,70.25094604,14.35146427,-49.47458267,-29.35440636,0,11.10491876,-162.9237823
0,0,5870,10.81530049,-11.91434097,70.0016098,14.30584908,-34.77886963,-29.35076523,0,11.10417821,-165.812027
0,0,5871,10.81689001,-11.96321964,69.74211884,14.22049236,-20.08629227,-29.34946823,0,11.10242605,-168.6997375
0,0,5872,10.81826818,-11.97592449,69.47577667,14.08930397,-5.408000469,-29.34839249,0,11.10294218,-171.5870819
0,0,5873,10.81874224,-11.95204449,69.20774841,13.95027733,9.262673378,-29.34825325,0,11.10503875,-174.4747314
0,0,5874,10.81947532,-11.90798378,68.94325256,13.869874,23.91384125,-29.34790993,0,11.10879061,-177.3628387
0,0,5875,10.81968502,-11.8640337,68.68756866,13.80926418,38.54995346,-29.34816742,0,11.11204431,179.7493286
0,0,5876,10.81930612,-11.82997894,68.44229889,13.76655293,53.16909027,-29.34911346,0,11.11404682,176.8613281
0,0,5877,10.82063662,-11.80814838,68.2044754,13.74413967,67.76644897,-29.3484726,0,11.11691444,173.9730377
0,0,5878,10.82328702,-11.7978878,67.97047424,13.7461071,82.34100342,-29.3466568,0,11.12029018,171.0845032
0,0,5879,10.82783109,-11.79968262,67.73832703,13.7528801,96.89909363,-29.34311485,0,11.12470723,168.1965027
0,0,5880,10.83393465,-11.81190014,67.50704956,13.78410053,111.4244308,-29.33820343,0,11.12994772,165.3085632
0,0,5881,10.8404391,-11.83514309,67.275177,13.83060169,125.9209976,-29.33309555,0,11.13481739,162.4208221
0,0,5882,10.84825535,-11.86953259,67.04157257,13.89040184,140.3881226,-29.32686234,0,11.14023199,159.5332184
0,0,5883,10.85471564,-11.91534996,66.80407715,13.96028805,154.8407135,-29.32214546,0,11.14352397,156.645874
0,0,5884,10.86173176,-11.97092915,66.55826569,14.05081654,169.2745514,-29.31700706,0,11.14674438,153.7587128
0,0,5885,10.86918417,-12.02746296,66.30059052,14.17872906,-176.3087311,-29.3115406,0,11.15038874,150.8716583
0,0,5886,10.87319395,-12.06985092,66.03352356,14.31802273,-161.9045868,-29.30959892,0,11.15157782,147.9847412
0,0,5887,10.87594183,-12.08446217,65.76258087,14.48557854,-147.5132446,-29.30897522,0,11.15336018,145.0976868
0,0,5888,10.87585678,-12.06708241,65.49144745,14.60673141,-133.1317596,-29.31121445,0,11.15442398,142.2103729
0,0,5889,10.87578137,-12.02920818,65.22463989,14.68945122,-118.7528534,-29.31344795,0,11.15686923,139.3231049
0,0,5890,10.87565329,-11.98625278,64.96746063,14.7128973,-104.3998871,-29.31571198,0,11.1596285,136.4354401
0,0,5891,10.87506686,-11.95049667,64.72103119,14.68217945,-90.04497528,-29.3183918,0,11.16146886,133.5479279
0,0,5892,10.87559039,-11.92617607,64.48176575,14.62429047,-75.70244598,-29.31992149,0,11.16365528,130.6602936
0,0,5893,10.87771067,-11.91273117,64.24636078,14.57726765,-61.37339401,-29.31982231,0,11.16669913,127.7727585
0,0,5894,10.88147774,-11.9108963,64.01312256,14.53837585,-47.06188583,-29.31805229,0,11.17059247,124.8856506
0,0,5895,10.88480537,-11.91937351,63.78026581,14.52432632,-32.76329422,-29.3167057,0,11.17333717,121.9984589
0,0,5896,10.88905393,-11.93885803,63.54706955,14.53213692,-18.48027039,-29.31443024,0,11.17625047,119.1115494
0,0,5897,10.892183,-11.96946526,63.3119278,14.55426025,-4.204573154,-29.31327438,0,11.17729493,116.2252579
0,0,5898,10.89488535,-12.01267433,63.07315826,14.58285999,10.06538582,-29.31255341,0,11.17708097,113.3388977
0,0,5899,10.89755625,-12.06537628,62.82732391,14.61506462,24.33099937,-29.31188011,0,11.1762365,110.4529419
0,0,5900,10.90061765,-12.12197399,62.57217026,14.65489578,38.59572983,-29.31084061,0,11.17557299,107.5670471
0,0,5901,10.90203844,-12.16091919,62.3077507,14.69102859,52.85825729,-29.31147003,0,11.17446051,104.6811752
0,0,5902,10.90266864,-12.16310501,62.03851318,14.73323631,67.12010193,-29.31290627,0,11.17494925,101.7954788
0,0,5903,10.90248833,-12.12599659,61.76881409,14.79284763,81.38191223,-29.31515312,0,11.17718088,98.90948486
0,0,5904,10.90208602,-12.06874943,61.50302505,14.86222553,95.64368439,-29.31760597,0,11.18054282,96.02313232
0,0,5905,10.90155623,-12.01348305,61.24698257,14.94364738,109.9045792,-29.32015419,0,11.18369756,93.13605499
0,0,5906,10.90118611,-11.97083569,61.00084305,15.0198555,124.1624603,-29.32249451,0,11.18620507,90.24879456
0,0,5907,10.90035682,-11.94130707,60.76177979,15.09474373,138.4161377,-29.32522964,0,11.18738598,87.36127472
0,0,5908,10.89970075,-11.92352009,60.52658081,15.1087656,152.661377,-29.32771111,0,11.18794785,84.47397614
0,0,5909,10.90153827,-11.91712475,60.29340744,15.08007431,166.9000092,-29.32760239,0,11.19022459,81.586586
0,0,5910,10.90293504,-11.92069912,60.06025696,14.99826908,-178.8659515,-29.32782173,0,11.19137579,78.69973755
0,0,5911,10.90362254,-11.93535709,59.82661819,14.9111824,-164.6475983,-29.32862473,0,11.19105852,75.8131485
0,0,5912,10.90535722,-11.96043777,59.59112549,14.82684708,-150.4738464,-29.3282547,0,11.19108237,72.92685699
0,0,5913,10.90581892,-11.99527073,59.35145569,14.75827694,-136.3112488,-29.32903481,0,11.18918543,70.04051971
0,0,5914,10.90648117,-12.037117,59.10459137,14.67855263,-122.1480026,-29.32949448,0,11.18704073,67.15457153
0,0,5915,10.90628265,-12.07792854,58.84697723,14.61187553,-107.9841995,-29.33069801,0,11.18413232,64.26805115
0,0,5916,10.90638601,-12.10185528,58.57984161,14.55315685,-93.8186264,-29.33148575,0,11.18265951,61.38155746
0,0,5917,10.90524927,-12.09563446,58.30845642,14.50074482,-79.65618134,-29.33340263,0,11.18193167,58.49499512
0,0,5918,10.90340945,-12.05959606,58.03786087,14.44764996,-65.49300385,-29.33591461,0,11.18247304,55.60797119
0,0,5919,10.90248126,-12.00705814,57.77271652,14.39536953,-51.33289719,-29.33740997,0,11.18505418,52.72069931
0,0,5920,10.90113633,-11.95511532,57.51708603,14.34904861,-37.17181015,-29.33922005,0,11.18722366,49.83301926
0,0,5921,10.89994761,-11.91333961,57.2710762,14.31110096,-23.01450729,-29.34077644,0,11.1888942,46.94552612
0,0,5922,10.89886295,-11.88415432,57.03110123,14.28276253,-8.850383759,-29.34214211,0,11.18982459,44.05786896
0,0,5923,10.89908302,-11.86728477,56.79436111,14.26596737,5.325047493,-29.34212875,0,11.19121601,41.17011642
0,0,5924,10.8991649,-11.86247444,56.55919647,14.26688194,19.51506615,-29.3421917,0,11.19163279,38.28266525
0,0,5925,10.89908472,-11.86843109,56.32430649,14.2784853,33.71081161,-29.34236717,0,11.19113796,35.39554214
0,0,5926,10.89738431,-11.88713551,56.08847046,14.31727219,47.90388489,-29.34412575,0,11.18813946,32.50833893
0,0,5927,10.89548366,-11.91836739,55.85070801,14.34991455,62.0975647,-29.3460598,0,11.18408458,29.62120247
0,0,5928,10.89156411,-11.9634304,55.60817719,14.35456276,76.29006195,-29.35000038,0,11.17708583,26.73403168
0,0,5929,10.88723068,-12.02369213,55.35823822,14.31529617,90.48054504,-29.35435486,0,11.16868761,23.84675217
0,0,5930,10.88222489,-12.09091187,55.09677887,14.25445652,104.6698914,-29.35939407,0,11.15921814,20.95936012
0,0,5931,10.87859695,-12.14590836,54.82752609,14.18207455,118.856987,-29.36308289,0,11.15199257,18.07197952
0,0,5932,10.87422491,-12.16789532,54.55493546,14.09721756,133.0428162,-29.36756897,0,11.14619576,15.18439293
0,0,5933,10.87185705,-12.15212345,54.28377533,14.02539921,147.2243042,-29.37013245,0,11.14484914,12.29702187
0,0,5934,10.87155801,-12.11443233,54.0187912,13.9572506,161.3984528,-29.37073708,0,11.14700671,9.409636497
0,0,5935,10.87354121,-12.07461357,53.76350784,13.90070724,175.5697174,-29.36919785,0,11.15160998,6.522432327
0,0,5936,10.87680126,-12.04222584,53.51763535,13.85884762,-170.2683716,-29.36654854,0,11.15702011,3.635382652
0,0,5937,10.88030227,-12.02138233,53.27815247,13.83576202,-156.1093445,-29.36385345,0,11.16191389,0.748873472
0,0,5938,10.88517317,-12.01103973,53.04212189,13.82070732,-141.9386749,-29.36001205,0,11.16747855,-2.137784004
0,0,5939,10.88993939,-12.01352596,52.80765152,13.81493664,-127.7413254,-29.35652733,0,11.17207783,-5.024209976
0,0,5940,10.89446337,-12.02695179,52.57319641,13.82469749,-113.5395203,-29.35356522,0,11.17570214,-7.910816669
0,0,5941,10.89766277,-12.05202484,52.33776474,13.84420872,-99.33742523,-29.35222626,0,11.17722929,-10.79747391
0,0,5942,10.89915058,-12.08910847,52.09861374,13.88748646,-85.1413269,-29.35287476,0,11.17626262,-13.68455887
0,0,5943,10.9014345,-12.13862133,51.85257339,13.94439602,-70.95259857,-29.35297012,0,11.17530402,-16.57151222
0,0,5944,10.90246936,-12.19846249,51.59488678,14.04641438,-56.77043533,-29.35452461,0,11.17247216,-19.45865822
0,0,5945,10.90450727,-12.25743771,51.32458115,14.30250168,-42.59037399,-29.35525322,0,11.17075437,-22.34588242
0,0,5946,10.90613248,-12.29536533,51.04862213,14.4393816,-28.42420197,-29.35653877,0,11.16999274,-25.23320007
0,0,5947,10.90973251,-12.29817581,50.77136612,14.46885872,-14.26395607,-29.35596085,0,11.17341679,-28.12060356
0,0,5948,10.91355022,-12.26721191,50.49663925,14.48518848,-0.113557123,-29.35524368,0,11.1791801,-31.00784302
0,0,5949,10.91904615,-12.21905518,50.2289772,14.49119568,14.02043629,-29.35289383,0,11.18773139,-33.89496994
0,0,5950,10.92531384,-12.17097759,49.97315979,14.50647259,28.13595963,-29.34978485,0,11.19708557,-36.78152466
0,0,5951,10.93079632,-12.1323328,49.72788239,14.52284431,42.2397995,-29.34744453,0,11.20507548,-39.66816711
0,0,5952,10.93558807,-12.1053524,49.48880005,14.5501461,56.32736969,-29.34576416,0,11.21163197,-42.55479813
0,0,5953,10.94080201,-12.08959675,49.2527771,14.57503319,70.40897369,-29.3436203,0,11.21788188,-45.44121933
0,0,5954,10.94368487,-12.08458233,49.01763535,14.60316467,84.47616577,-29.34375572,0,11.22109529,-48.32769775
0,0,5955,10.94492232,-12.09000587,48.78254318,14.62958241,98.53456116,-29.34547424,0,11.22197524,-51.21422577
0,0,5956,10.94618996,-12.10517693,48.54475021,14.65367699,112.5830994,-29.34708977,0,11.22224538,-54.10050201
0,0,5957,10.94657509,-12.131217,48.30315399,14.67411995,126.6171188,-29.34950447,0,11.22092701,-56.98718643
0,0,5958,10.9458021,-12.16764927,48.05416107,14.69436073,140.6413422,-29.35298347,0,11.21778886,-59.8740387
0,0,5959,10.94635339,-12.21450901,47.79493713,14.70701218,154.6664276,-29.35503387,0,11.21532892,-62.76077271
0,0,5960,10.94696149,-12.26575565,47.52809525,14.70789719,168.682724,-29.35691261,0,11.21268323,-65.64800262
0,0,5961,10.94867603,-12.3028698,47.2563591,14.72077942,-177.3118591,-29.35756302,0,11.21206665,-68.53515625
0,0,5962,10.95079996,-12.30388355,46.98405075,14.72611141,-163.3244171,-29.3576889,0,11.2141272,-71.42236328
0,0,5963,10.95266065,-12.267869,46.71475983,14.73571777,-149.345932,-29.3579731,0,11.21824909,-74.30955505
0,0,5964,10.955716,-12.21790314,46.45320511,14.78621387,-135.3696442,-29.35696793,0,11.22447476,-77.19636536
0,0,5965,10.95822145,-12.17258167,46.20294189,14.87901974,-121.3978424,-29.35642815,0,11.22988961,-80.08300781
0,0,5966,10.96117904,-12.13859367,45.96210861,14.99638271,-107.4188995,-29.35536194,0,11.23505036,-82.9695282
0,0,5967,10.96293959,-12.11685944,45.72635269,15.06046009,-93.42788696,-29.3554287,0,11.23822941,-85.85577393
0,0,5968,10.96316426,-12.10677052,45.49289703,15.10595322,-79.41346741,-29.35697746,0,11.23911512,-88.74199677
0,0,5969,10.96281503,-12.10712051,45.25971985,15.13307858,-65.38001251,-29.35905647,0,11.23874293,-91.62806702
0,0,5970,10.9620013,-12.11798668,45.02552032,15.14753342,-51.33766556,-29.36156654,0,11.23721736,-94.51407623
0,0,5971,10.95990784,-12.13997746,44.78905869,15.1406889,-37.28063583,-29.36532974,0,11.2336891,-97.40026093
0,0,5972,10.95705261,-12.17294788,44.54761505,15.12872982,-23.21828842,-29.36982155,0,11.22869713,-100.2869568
0,0,5973,10.9534123,-12.21648026,44.29726028,15.0960331,-9.140686989,-29.37505531,0,11.22226192,-103.1738663
0,0,5974,10.95144128,-12.26758575,44.03495407,15.05640984,4.945968151,-29.37856674,0,11.21704758,-106.0606003
0,0,5975,10.94963997,-12.31489754,43.7634964,15.00677776,19.0439167,-29.38184547,0,11.21227966,-108.9478912
0,0,5976,10.948954,-12.3401804,43.48800659,14.94721031,33.16610336,-29.38393593,0,11.2100224,-111.8347321
0,0,5977,10.94854375,-12.3325901,43.21118546,14.86899567,47.30221176,-29.3856678,0,11.21008285,-114.7218094
0,0,5978,10.94787474,-12.29436016,42.93779373,14.78984737,61.4527626,-29.38756561,0,11.21179798,-117.6085052
0,0,5979,10.94896075,-12.24121666,42.67235947,14.70822906,75.60844421,-29.38760567,0,11.21623545,-120.494957
0,0,5980,10.95005424,-12.18926334,42.41864395,14.62587833,89.76670074,-29.38752556,0,11.22064777,-123.3807449
0,0,5981,10.95104502,-12.14644718,42.17407227,14.55012703,103.9294357,-29.3874321,0,11.22440563,-126.2668381
0,0,5982,10.95192166,-12.11428833,41.93431854,14.47377396,118.0949097,-29.38735962,0,11.22737979,-129.1531219
0,0,5983,10.95103136,-12.09336758,41.69652557,14.39263535,132.2626953,-29.3889904,0,11.22786292,-132.0391846
0,0,5984,10.94890712,-12.08343601,41.45882416,14.34341621,146.4288177,-29.39182091,0,11.22639316,-134.9258575
0,0,5985,10.9462975,-12.08355522,41.21967316,14.33042049,160.5962982,-29.39513206,0,11.22377567,-137.8125458
0,0,5986,10.94263495,-12.09471226,40.97793579,14.30144119,174.7619019,-29.39952087,0,11.21937802,-140.699707
0,0,5987,10.93809773,-12.11606789,40.73152924,14.27831459,-171.0716553,-29.40483856,0,11.21343935,-143.5870361
0,0,5988,10.93568504,-12.14816761,40.47820663,14.24452019,-156.9123077,-29.40811539,0,11.2089339,-146.4742584
