Theta (deg),Phi (deg),Frequency (MHz),Gain (dBi),Return Loss (dB),Return Loss (deg),Return Loss Reference (dB),Return Loss Reference (deg),Insertion Loss (dB),Intertion Loss (deg),Absolute Gain (dBi),Insertion (deg)
0,0,5205,12.08007925,-17.49786758,-30.38248062,13.70863533,-102.905014,-29.03350639,0,12.15804249,130.8256683
0,0,5206,12.08494754,-17.4737606,-27.89795303,13.59456635,-90.2885437,-29.02714157,0,12.16334869,127.9648209
0,0,5207,12.08965055,-17.46541977,-25.41588783,13.485919,-77.66778564,-29.02099037,0,12.16820379,125.1038361
0,0,5208,12.09430838,-17.47101021,-22.93455124,13.35968208,-65.03712463,-29.01490021,0,12.17275965,122.2428894
0,0,5209,12.09954657,-17.49259186,-20.45282936,13.26435184,-52.39982986,-29.00821304,0,12.17760543,119.3818054
0,0,5210,12.10545661,-17.53294373,-17.97036362,13.18158817,-39.75621414,-29.0008049,0,12.18278709,116.5208664
0,0,5211,12.11119847,-17.59952545,-15.48625851,13.10520172,-27.10661697,-28.99349213,0,12.18734206,113.6602859
0,0,5212,12.11826764,-17.7094841,-12.99971962,13.04042816,-14.45385838,-28.9847908,0,12.1924912,110.8003006
0,0,5213,12.12453111,-17.95133018,-10.5094986,12.97970963,-1.797508836,-28.97685432,0,12.19470169,107.9406967
0,0,5214,12.1303297,-18.05425453,-8.013773918,12.93392849,10.85816574,-28.96936226,0,12.19884382,105.0817184
0,0,5215,12.13580969,-18.04591751,-5.510165215,12.89405918,23.50993538,-28.96218872,0,12.2044565,102.2232285
0,0,5216,12.14127565,-17.92136765,-2.998033762,12.87198353,36.15416336,-28.95504951,0,12.211936,99.36458588
0,0,5217,12.14602509,-17.69278717,-0.479043216,12.85345745,48.79870987,-28.94866753,0,12.22053703,96.50600433
0,0,5218,12.15098056,-17.57630348,2.040321589,12.85095882,61.44371796,-28.94214058,0,12.22753601,93.64738464
0,0,5219,12.15502758,-17.50250053,4.546033859,12.86565304,74.09070587,-28.93660355,0,12.23290695,90.78862762
0,0,5220,12.15888653,-17.45324516,7.032802582,12.90459442,86.7434082,-28.93135643,0,12.2376623,87.92916107
0,0,5221,12.16298983,-17.42050552,9.512397766,12.93039799,99.40174103,-28.92598152,0,12.24236718,85.0694046
0,0,5222,12.16640061,-17.40312958,11.99064159,12.89862251,112.0653381,-28.9214077,0,12.24609911,82.20962524
0,0,5223,12.16974986,-17.39909744,14.46886063,12.79992676,124.7385406,-28.91699028,0,12.24952308,79.3495636
0,0,5224,12.17327568,-17.40906334,16.94768715,12.57660961,137.3531647,-28.91247749,0,12.25286437,76.4896698
0,0,5225,12.17803251,-17.43478584,19.42765427,12.41302681,149.9725037,-28.90680122,0,12.25714689,73.62985992
0,0,5226,12.18353937,-17.48117638,21.90944481,12.30680466,162.591568,-28.90042877,0,12.26180554,70.7702713
0,0,5227,12.18765779,-17.56129837,24.39359283,12.23028374,175.2109375,-28.89548492,0,12.26448056,67.91134644
0,0,5228,12.19166347,-17.72293472,26.88123703,12.17857075,-172.1683655,-28.89068031,0,12.26565555,65.05236053
0,0,5229,12.19495909,-17.85843086,29.37431526,12.13992023,-159.5455017,-28.88659859,0,12.26665944,62.19419479
0,0,5230,12.1977503,-17.84691048,31.87502861,12.10646915,-146.9208069,-28.8830204,0,12.26964269,59.33620453
0,0,5231,12.20000188,-17.70197105,34.38397598,12.08619785,-134.3006744,-28.87996674,0,12.27435506,56.47849274
0,0,5232,12.20161912,-17.56310463,36.89729691,12.07738781,-121.6996307,-28.87751579,0,12.27840966,53.62103271
0,0,5233,12.20279093,-17.47791481,39.40817642,12.07848835,-109.1055679,-28.87546158,0,12.28111644,50.76334
0,0,5234,12.20408578,-17.42172623,41.90835953,12.08624268,-96.51477051,-28.87321854,0,12.28344061,47.90523911
0,0,5235,12.20597296,-17.38338852,44.39797211,12.09097958,-83.92263794,-28.87030029,0,12.28603793,45.04703522
0,0,5236,12.20845446,-17.3608532,46.88278198,12.09823036,-71.3264389,-28.86668777,0,12.28893985,42.18844223
0,0,5237,12.20973936,-17.35098267,49.36587906,12.08874989,-58.73229218,-28.86415482,0,12.2904096,39.3295517
0,0,5238,12.21174274,-17.35440445,51.84851074,12.09874439,-46.13678741,-28.86076927,0,12.29234884,36.47050476
0,0,5239,12.21353387,-17.37311363,54.331604,12.13621998,-33.54127884,-28.85744476,0,12.29379026,33.61125565
0,0,5240,12.21480768,-17.40922737,56.81578445,12.2092371,-20.93957329,-28.8544693,0,12.29439333,30.75213814
0,0,5241,12.2156513,-17.46983528,59.30119705,12.3335104,-8.340582848,-28.85174751,0,12.29412399,27.89301682
0,0,5242,12.21484641,-17.57439232,61.78903961,12.53348923,4.247013092,-28.8505249,0,12.29143586,25.0341568
0,0,5243,12.21328928,-17.78970718,64.28073883,12.64277267,16.77859879,-28.84994125,0,12.2861429,22.17539597
0,0,5244,12.21180366,-17.87060928,66.77779388,12.74441051,29.31175995,-28.84920883,0,12.28330157,19.31696701
0,0,5245,12.20898936,-17.84395981,69.28315735,12.83290768,41.84449768,-28.84976387,0,12.28093102,16.45876694
0,0,5246,12.20621948,-17.69662094,71.79824829,12.87740231,54.37746811,-28.85026932,0,12.28066511,13.6007309
0,0,5247,12.20344613,-17.50128555,74.32080078,12.90435505,66.90962219,-28.8508091,0,12.28134748,10.7426033
0,0,5248,12.20147782,-17.38886833,76.84439087,12.91862679,79.44190216,-28.85061073,0,12.2814409,7.884368896
0,0,5249,12.20003778,-17.31202507,79.36017609,12.92188549,91.97423553,-28.84998703,0,12.28144177,5.026159286
0,0,5250,12.20009857,-17.25780106,81.85655212,12.90421295,104.5097504,-28.84800148,0,12.28253506,2.167795897
0,0,5251,12.20036231,-17.22214508,84.3425827,12.87100983,117.0467682,-28.84597969,0,12.28348494,-0.690644741
0,0,5252,12.20116496,-17.20070457,86.82507324,12.83072567,129.587204,-28.84358025,0,12.28470296,-3.549442291
0,0,5253,12.2011786,-17.19392395,89.30654907,12.78648376,142.1322784,-28.84211731,0,12.2848484,-6.408260345
0,0,5254,12.20230637,-17.20318604,91.7878952,12.73852348,154.6776886,-28.839674,0,12.28579619,-9.267012596
0,0,5255,12.20331191,-17.23177528,94.26994324,12.69818115,167.2211304,-28.83747292,0,12.28624866,-12.12601089
0,0,5256,12.2039106,-17.28517532,96.75333405,12.6588583,179.7613678,-28.83578491,0,12.2858242,-14.98447704
0,0,5257,12.20480777,-17.38111877,99.2388382,12.61595726,-167.7016602,-28.83389091,0,12.28491499,-17.84251404
0,0,5258,12.20540793,-17.54458046,101.7274017,12.59038067,-155.165863,-28.83237267,0,12.28252964,-20.70043755
0,0,5259,12.20630195,-17.6119709,104.2207794,12.57614613,-142.6291962,-28.83062553,0,12.28222574,-23.55833435
0,0,5260,12.20658915,-17.57688141,106.7218018,12.6236105,-130.087677,-28.82953644,0,12.28313432,-26.41632843
0,0,5261,12.20798143,-17.42554665,109.2314835,12.72435474,-117.5452194,-28.82738304,0,12.28726585,-29.27462387
0,0,5262,12.20953367,-17.2501297,111.7455978,12.77931499,-105.0010452,-28.8251133,0,12.2921173,-32.13339615
0,0,5263,12.21148277,-17.14192963,114.2556229,12.77062702,-92.45108795,-28.82249641,0,12.29617018,-34.99214554
0,0,5264,12.21466268,-17.06817436,116.7525482,12.74737549,-79.89047241,-28.81870461,0,12.30081508,-37.85108185
0,0,5265,12.21784546,-17.01704407,119.2391739,12.70459938,-67.32002258,-28.81497192,0,12.30502845,-40.70990753
0,0,5266,12.22124706,-16.98415947,121.721344,12.65890312,-54.74468613,-28.81108856,0,12.30909945,-43.5685997
0,0,5267,12.22530467,-16.96715927,124.201973,12.60835266,-42.16435242,-28.80662346,0,12.31350515,-46.42673492
0,0,5268,12.2284852,-16.96486473,126.6822128,12.55473995,-29.58094406,-28.80311584,0,12.31673277,-49.28462982
0,0,5269,12.23151958,-16.98076439,129.1629028,12.50071812,-16.99618721,-28.79984093,0,12.31944137,-52.14194107
0,0,5270,12.23438151,-17.01589584,131.6443329,12.45724297,-4.417086124,-28.79683113,0,12.32158778,-54.9990654
0,0,5271,12.23679825,-17.077034,134.1270294,12.40863323,8.149396896,-28.79436684,0,12.32277333,-57.85572433
0,0,5272,12.23882545,-17.18316269,136.6116333,12.35174274,20.70344734,-28.79240608,0,12.32270484,-60.7121315
0,0,5273,12.24055839,-17.35746765,139.0996246,12.29056072,33.25009537,-28.79086876,0,12.32110713,-63.56912231
0,0,5274,12.24149538,-17.42923546,141.5927429,12.23724842,45.79073715,-28.79027176,0,12.32071186,-66.42624664
0,0,5275,12.24196249,-17.3985405,144.0935974,12.18706417,58.33267212,-28.79030418,0,12.32174603,-69.28327942
0,0,5276,12.24343021,-17.23729324,146.6033478,12.13318539,70.8712616,-28.78951073,0,12.32626064,-72.14053345
0,0,5277,12.24584316,-17.03979683,149.1187592,12.02881908,83.41104126,-28.78796196,0,12.33256602,-74.99848938
0,0,5278,12.24958465,-16.93398857,151.6328888,11.81109333,95.94678497,-28.78528976,0,12.33846834,-77.85648346
0,0,5279,12.2535407,-16.86467361,154.1368103,11.66875172,108.4901428,-28.78262329,0,12.34386936,-80.71453094
0,0,5280,12.25731833,-16.81902885,156.6284637,11.56220341,121.042717,-28.78037071,0,12.34861146,-83.57260132
0,0,5281,12.26181342,-16.79193497,159.1133881,11.48460484,133.6082611,-28.77763367,0,12.35368395,-86.43003845
0,0,5282,12.26617269,-16.7800827,161.5953369,11.42356491,146.1770782,-28.77519226,0,12.35829697,-89.28697205
0,0,5283,12.26934401,-16.78376389,164.0762177,11.36837673,158.7450256,-28.7740078,0,12.36138941,-92.14363098
0,0,5284,12.27238478,-16.80377007,166.5572357,11.3275547,171.3110962,-28.77293205,0,12.36400264,-94.99986267
0,0,5285,12.27435158,-16.84388733,169.0387878,11.28896713,-176.1301727,-28.77281761,0,12.36511816,-97.85559845
0,0,5286,12.27566665,-16.91087532,171.5216064,11.25171947,-163.5821381,-28.7731514,0,12.36502955,-100.7118073
0,0,5287,12.27495932,-17.02625084,174.0064545,11.22098541,-151.0440979,-28.77521324,0,12.36195583,-103.5680008
0,0,5288,12.27412052,-17.21329117,176.4946899,11.18365669,-138.5187225,-28.77702141,0,12.35741442,-106.4242477
0,0,5289,12.27289727,-17.27207375,178.988266,11.15115452,-126.0069351,-28.77873802,0,12.35506071,-109.2803116
0,0,5290,12.27110147,-17.22302055,-178.5103607,11.12555027,-113.5045853,-28.78046036,0,12.35420719,-112.1369705
0,0,5291,12.26888146,-17.00986862,-175.999527,11.08902836,-101.0103149,-28.78197861,0,12.35621008,-114.9936829
0,0,5292,12.26847339,-16.8529377,-173.4824524,11.03461075,-88.51938629,-28.78111267,0,12.35904904,-117.85009
0,0,5293,12.26755749,-16.7586422,-170.9669495,10.97250462,-76.037117,-28.78026772,0,12.3601426,-120.706749
0,0,5294,12.26823141,-16.69686508,-168.4649048,10.91128635,-63.54985046,-28.77743149,0,12.36215737,-123.5631638
0,0,5295,12.26661708,-16.65518761,-165.9779205,10.87512589,-51.06369781,-28.77656746,0,12.36145871,-126.4194412
0,0,5296,12.26555794,-16.62964821,-163.4962769,10.86845398,-38.57963562,-28.7749176,0,12.36096513,-129.2755127
0,0,5297,12.26222496,-16.6187458,-161.0163116,10.91652679,-26.10129356,-28.77539635,0,12.35787462,-132.131424
0,0,5298,12.25879209,-16.62168121,-158.5368042,10.9833889,-13.63166618,-28.77591515,0,12.3543764,-134.9871979
0,0,5299,12.25427279,-16.63958931,-156.0569611,11.12468529,-1.172585607,-28.77754593,0,12.34945944,-137.8431396
0,0,5300,12.2490405,-16.67724609,-153.576004,11.23101234,11.27967453,-28.78000069,0,12.34339637,-140.6989288
0,0,5301,12.2438984,-16.73997498,-151.0934753,11.33786011,23.7223568,-28.78254128,0,12.33688662,-143.5549622
0,0,5302,12.23835147,-16.84400749,-148.6089172,11.39567375,36.15805817,-28.78564644,0,12.32911552,-146.4111176
0,0,5303,12.23313365,-16.98154259,-146.1207581,11.4340992,48.58945847,-28.78854561,0,12.32103953,-149.2674255
0,0,5304,12.22841428,-17.02467728,-143.6270447,11.4658823,61.01667404,-28.79103279,0,12.31544262,-152.1239471
0,0,5305,12.2235769,-16.96406174,-141.1256104,11.48033524,73.43654633,-28.79368782,0,12.31184095,-154.9803772
0,0,5306,12.21998107,-16.72281456,-138.6148529,11.50178242,85.85484314,-28.79511452,0,12.31334142,-157.8368835
0,0,5307,12.21696071,-16.57498169,-136.0981598,11.5146904,98.26889038,-28.79594231,0,12.31358997,-160.6933899
0,0,5308,12.21355796,-16.48356819,-133.5809937,11.52808857,110.6805954,-28.79709244,0,12.31226623,-163.5496674
0,0,5309,12.20972281,-16.4211216,-131.0743103,11.54291248,123.0915375,-28.79857826,0,12.30987726,-166.4059906
0,0,5310,12.2053519,-16.37854958,-128.5832214,11.55479908,135.5016632,-28.80046654,0,12.30650452,-169.2619629
0,0,5311,12.19968599,-16.35058212,-126.0998917,11.56860924,147.9125671,-28.80350113,0,12.30149984,-172.1180573
0,0,5312,12.19552239,-16.33675194,-123.6190338,11.58762741,160.3015289,-28.80495453,0,12.29766483,-174.9741821
0,0,5313,12.18983558,-16.33575821,-121.1392517,11.609478,172.6839447,-28.80794334,0,12.29200167,-177.830368
0,0,5314,12.18392398,-16.35080719,-118.6594009,11.6394434,-174.9385223,-28.81126022,0,12.28573249,179.3135223
0,0,5315,12.17847759,-16.38206291,-116.1787567,11.66630554,-162.5631409,-28.81430626,0,12.27954746,176.4572296
0,0,5316,12.17428365,-16.43782616,-113.6967621,11.72900009,-150.1867828,-28.81638527,0,12.27404916,173.6007843
0,0,5317,12.17038612,-16.5312748,-111.2125931,11.81917572,-137.8119354,-28.81854439,0,12.26800383,170.7439728
0,0,5318,12.16733957,-16.6710453,-108.7250443,11.85785389,-125.4332275,-28.82032013,0,12.26183174,167.8869934
0,0,5319,12.16483643,-16.73587036,-106.2323761,11.88040829,-113.0527344,-28.82211113,0,12.25791352,165.0299377
0,0,5320,12.16351519,-16.69971085,-103.7320328,11.9048233,-100.6714249,-28.82336998,0,12.25737895,162.1727905
0,0,5321,12.1626272,-16.53131485,-101.22258,11.91395092,-88.28903961,-28.82490921,0,12.26024399,159.3160706
0,0,5322,12.16228393,-16.33901787,-98.70739746,11.93292427,-75.9056778,-28.82657242,0,12.26437246,156.4595184
0,0,5323,12.16218819,-16.23182106,-96.19475555,11.95424175,-63.52721405,-28.82858467,0,12.26685892,153.6034393
0,0,5324,12.16367357,-16.1595726,-93.69515228,11.97137737,-51.14963913,-28.82954025,0,12.27012183,150.7475891
0,0,5325,12.16435049,-16.11074829,-91.20858765,11.98574448,-38.77854919,-28.83175659,0,12.27201726,147.8921661
0,0,5326,12.16666072,-16.0796032,-88.72716522,12.00195694,-26.41762543,-28.8327198,0,12.27511215,145.0370026
0,0,5327,12.16881743,-16.06455803,-86.24751282,12.02234745,-14.07046318,-28.83414459,0,12.27764997,142.1817932
0,0,5328,12.16897655,-16.06501389,-83.76826477,12.04687691,-1.735223293,-28.83780289,0,12.27779752,139.3265381
0,0,5329,12.16965422,-16.08106041,-81.28857422,12.07229614,10.58507633,-28.84110641,0,12.27806881,136.4709167
0,0,5330,12.17088131,-16.11841965,-78.80815887,12.09145164,22.89312935,-28.84395218,0,12.2783557,133.615036
0,0,5331,12.17196304,-16.18254852,-76.32635498,12.11554146,35.18943024,-28.84697723,0,12.27784274,130.7587433
0,0,5332,12.17362974,-16.28726578,-73.84211731,12.10847569,47.48134232,-28.84945107,0,12.27695674,127.9022064
0,0,5333,12.17559237,-16.39274406,-71.35486603,12.02407265,59.76873779,-28.85167694,0,12.27641107,125.0455017
0,0,5334,12.17767823,-16.41247749,-68.86218262,11.85050011,72.06115723,-28.85384178,0,12.27803454,122.189064
0,0,5335,12.18094295,-16.33553505,-66.36161804,11.68663692,84.36451721,-28.85490417,0,12.28311436,119.3326111
0,0,5336,12.18458442,-16.10284233,-63.85188675,11.59707069,96.6712265,-28.85568047,0,12.29244983,116.4767303
0,0,5337,12.18730461,-15.95812893,-61.33635712,11.52945042,108.9666901,-28.85748291,0,12.29887215,113.6212234
0,0,5338,12.19146948,-15.86799526,-58.82191849,11.46257114,121.2573013,-28.85795975,0,12.30540765,110.7660446
0,0,5339,12.19443443,-15.80782223,-56.31861496,11.40104294,133.5381012,-28.85976982,0,12.30998358,107.9110565
0,0,5340,12.19756027,-15.7664566,-53.82893372,11.34994411,145.807663,-28.86156654,0,12.31423024,105.0563583
0,0,5341,12.19987666,-15.7416563,-51.34555435,11.31659889,158.0675507,-28.86432457,0,12.31722389,102.2018127
0,0,5342,12.20189004,-15.73168468,-48.86491013,11.29627323,170.3173981,-28.86750221,0,12.3195107,99.34707642
0,0,5343,12.20341984,-15.73627663,-46.3847847,11.27668381,-177.4412384,-28.87123489,0,12.3209145,96.49144745
0,0,5344,12.20532689,-15.75500298,-43.90443039,11.25726986,-165.2064362,-28.87461662,0,12.32230914,93.63575745
0,0,5345,12.20744016,-15.7922821,-41.42315292,11.23167133,-152.9764557,-28.87777328,0,12.32340909,90.77986908
0,0,5346,12.21023711,-15.85640717,-38.94023895,11.22126198,-140.7519989,-28.88018227,0,12.32448374,87.92389679
0,0,5347,12.21261401,-15.95888138,-36.4553299,11.2062664,-128.5304413,-28.88290215,0,12.32416197,85.06761932
0,0,5348,12.21547749,-16.08413315,-33.96708679,11.19124985,-116.3138733,-28.88498116,0,12.32381443,82.2117157
0,0,5349,12.21869845,-16.1228199,-31.47361755,11.19179249,-104.0973129,-28.88650322,0,12.32606265,79.35585022
0,0,5350,12.2218255,-16.06206894,-28.97257233,11.2168026,-91.88296509,-28.8878746,0,12.33072122,76.50048828
0,0,5351,12.22466803,-15.88739109,-26.46367455,11.24372864,-79.66552734,-28.88926315,0,12.33809179,73.6452713
0,0,5352,12.22657387,-15.76198387,-23.9499836,11.2844286,-67.45013428,-28.89138794,0,12.34336569,70.79025269
0,0,5353,12.2276838,-15.68359375,-21.44088936,11.3219862,-55.24224854,-28.89419746,0,12.34663225,67.93546295
0,0,5354,12.22795934,-15.63128471,-18.94909096,11.36431599,-43.04799271,-28.89781952,0,12.3483693,65.0806427
0,0,5355,12.22760992,-15.59780884,-16.46819305,11.40725422,-30.8592186,-28.90213394,0,12.34896474,62.22592545
0,0,5356,12.22690415,-15.58023739,-13.99036026,11.42202663,-18.67648315,-28.90696144,0,12.34875793,59.37096024
0,0,5357,12.22560515,-15.577034,-11.51309776,11.3785429,-6.499238014,-28.91262817,0,12.34755012,56.51564026
0,0,5358,12.22554745,-15.58796024,-9.035574913,11.32449722,5.672992706,-28.91738892,0,12.34718168,53.66007614
0,0,5359,12.22637402,-15.61550713,-6.557456017,11.25752354,17.84368706,-28.92168999,0,12.34722837,50.80441666
0,0,5360,12.22743028,-15.66217899,-4.078048706,11.20476437,30.01323128,-28.92627525,0,12.34697487,47.94892502
0,0,5361,12.22981345,-15.73685551,-1.597025037,11.18338871,42.18048859,-28.93010902,0,12.34729224,45.0933609
0,0,5362,12.23309434,-15.85580349,0.886543214,11.19215393,54.34415436,-28.93357086,0,12.34735707,42.23775482
0,0,5363,12.23683699,-15.98352718,3.373368502,11.2106781,66.50300598,-28.93701935,0,12.34774559,39.38243484
0,0,5364,12.23972612,-16.01364708,5.865162373,11.24742126,78.6554184,-28.94169235,0,12.34985839,36.52719116
0,0,5365,12.24259989,-15.94401836,8.364900589,11.30778885,90.79912567,-28.94667435,0,12.35453523,33.67229843
0,0,5366,12.2451234,-15.75897598,10.87279415,11.39845943,102.9336472,-28.95222282,0,12.36199723,30.81758118
0,0,5367,12.24691217,-15.63173485,13.38610935,11.49106503,115.0545807,-28.95864487,0,12.36730948,27.96297264
0,0,5368,12.2490275,-15.55044842,15.89795017,11.59490299,127.1621933,-28.96480179,0,12.37173193,25.10826492
0,0,5369,12.25109446,-15.49557018,18.4002552,11.72849083,139.2600708,-28.97099113,0,12.37538179,22.25367546
0,0,5370,12.25210486,-15.4580555,20.89063072,11.90971851,151.352478,-28.97814369,0,12.37748616,19.39900208
0,0,5371,12.25311533,-15.43491459,23.37465477,12.1836834,163.4434052,-28.98514557,0,12.3791763,16.54381371
0,0,5372,12.25507222,-15.42541599,25.85633087,12.3303299,175.5349274,-28.99107361,0,12.38141327,13.68849182
0,0,5373,12.25766029,-15.42965984,28.33747101,12.38393402,-172.3720856,-28.99628639,0,12.38387612,10.83298206
0,0,5374,12.26057572,-15.44742298,30.81882095,12.38775539,-160.2681885,-29.00113106,0,12.38626884,7.977154732
0,0,5375,12.26317329,-15.48352337,33.30122375,12.34554863,-148.1497803,-29.00629616,0,12.38781085,5.121331692
0,0,5376,12.26676852,-15.54182529,35.7852478,12.3096323,-136.0215302,-29.01050949,0,12.38972032,2.265501499
0,0,5377,12.26993418,-15.62988758,38.27136993,12.27352047,-123.887886,-29.01524162,0,12.39038343,-0.590141773
0,0,5378,12.27319807,-15.72431755,40.7612114,12.26451588,-111.7522049,-29.02000809,0,12.39102115,-3.4454
0,0,5379,12.27456836,-15.74298191,43.25664139,12.27648163,-99.6190567,-29.02684402,0,12.39187928,-6.300415516
0,0,5380,12.27665376,-15.66076374,45.75976944,12.29201031,-87.49053955,-29.03318405,0,12.39623786,-9.155291557
0,0,5381,12.2787651,-15.46021366,48.27176666,12.31616974,-75.36502075,-29.03974152,0,12.40408319,-12.00995731
0,0,5382,12.28163949,-15.33892155,50.78939819,12.3478756,-63.24386215,-29.04572678,0,12.41056006,-14.86448956
0,0,5383,12.28446327,-15.26045322,53.30545807,12.36963558,-51.12404633,-29.05188179,0,12.41577025,-17.71925354
0,0,5384,12.28755578,-15.2079668,55.80697632,12.40775681,-39.00681305,-29.05781555,0,12.42048397,-20.57423592
0,0,5385,12.29054587,-15.17321491,58.29218674,12.44965935,-26.8915844,-29.06382751,0,12.42455866,-23.429636
0,0,5386,12.29467983,-15.15381336,60.77225113,12.50718594,-14.77484512,-29.0685997,0,12.42930203,-26.2853756
0,0,5387,12.29890177,-15.14875221,63.25046158,12.55544853,-2.660957098,-29.0731163,0,12.43368341,-29.14155197
0,0,5388,12.30388769,-15.15856552,65.72863007,12.58582592,9.456411362,-29.07662964,0,12.43836037,-31.9981041
0,0,5389,12.30882203,-15.18479919,68.20748138,12.60592175,21.57437515,-29.07988358,0,12.44247228,-34.85465622
0,0,5390,12.31325355,-15.23208714,70.68759918,12.62209129,33.69416809,-29.08325768,0,12.4454342,-37.71124268
0,0,5391,12.31642592,-15.3082943,73.16939545,12.62316513,45.81946182,-29.08745956,0,12.44627266,-40.56751633
0,0,5392,12.3189909,-15.42739201,75.65357208,12.6058445,57.95489883,-29.0918808,0,12.44527362,-43.42344666
0,0,5393,12.32051887,-15.53169727,78.14134216,12.59241295,70.09191895,-29.09701729,0,12.44376184,-46.27898026
0,0,5394,12.32121538,-15.54389954,80.63460541,12.57189083,82.22906494,-29.1027298,0,12.44410762,-49.13445282
0,0,5395,12.32110667,-15.46199131,83.1353302,12.5372858,94.36249542,-29.10905838,0,12.44637273,-51.9902153
0,0,5396,12.3201694,-15.30067635,85.64363861,12.47733402,106.4904709,-29.11609268,0,12.45024755,-54.84608841
0,0,5397,12.31883608,-15.1849823,88.1561203,12.3863554,118.6173935,-29.12346649,0,12.45248061,-57.70201874
0,0,5398,12.31932451,-15.10814571,90.66609192,12.26383018,130.7368164,-29.12902832,0,12.45539231,-60.55805588
0,0,5399,12.32010263,-15.0558672,93.16490173,12.11283112,142.8550568,-29.13437653,0,12.45784466,-63.41398239
0,0,5400,12.32213892,-15.0219183,95.65293121,12.00293064,154.9682922,-29.13860893,0,12.46097937,-66.27031708
0,0,5401,12.3251934,-15.00284195,98.1361084,11.91437244,167.0822906,-29.14201355,0,12.46465497,-69.12667847
0,0,5402,12.32947759,-14.99761009,100.617157,11.86157036,179.2007446,-29.14435387,0,12.46910999,-71.98297119
0,0,5403,12.33533921,-15.00601482,103.0979385,11.82768822,-168.6819153,-29.14523888,0,12.47469727,-74.838974
0,0,5404,12.34168977,-15.03114414,105.5791168,11.82048798,-156.5670929,-29.14571381,0,12.48023084,-77.69467926
0,0,5405,12.34593206,-15.07415485,108.0613785,11.8406086,-144.4560852,-29.1483326,0,12.48308606,-80.55032349
0,0,5406,12.35059009,-15.14161301,110.545517,11.87129784,-132.348114,-29.15052795,0,12.48559696,-83.40578461
0,0,5407,12.35435602,-15.23252869,113.0324936,11.9224472,-120.2527466,-29.15356445,0,12.48652302,-86.26062775
0,0,5408,12.35747078,-15.3143177,115.5233078,11.99751282,-108.164238,-29.1571579,0,12.48713484,-89.11573029
0,0,5409,12.35863797,-15.32978249,118.0199585,12.08605766,-96.08152771,-29.16256142,0,12.48783421,-91.97093201
0,0,5410,12.36011458,-15.262187,120.5249557,12.2373457,-84.01157379,-29.16747475,0,12.49136834,-94.82615662
0,0,5411,12.36055534,-15.10540867,123.0381012,12.34212303,-71.94692993,-29.17321396,0,12.49671028,-97.68170166
0,0,5412,12.36094486,-14.97990036,125.5569534,12.38693523,-59.88869858,-29.17882156,0,12.50115713,-100.5374069
0,0,5413,12.36169055,-14.89770031,128.0712433,12.37804794,-47.83324051,-29.18393135,0,12.5046265,-103.3930359
0,0,5414,12.3638159,-14.84198666,130.5608978,12.32668877,-35.76268005,-29.18756104,0,12.50862843,-106.24897
0,0,5415,12.36739261,-14.8052721,133.0380402,12.19880295,-23.67669296,-29.1896801,0,12.51345546,-109.1048431
0,0,5416,12.37187442,-14.78423977,135.5133667,12.05169392,-11.58268452,-29.19087601,0,12.51865847,-111.9604187
0,0,5417,12.37531126,-14.77810955,137.9889984,11.9491787,0.510621846,-29.19314003,0,12.52230619,-114.8156967
0,0,5418,12.38020289,-14.78657341,140.4653931,11.8845911,12.59879017,-29.1940136,0,12.52690674,-117.6706238
0,0,5419,12.38331369,-14.81104183,142.9431915,11.84792233,24.67897987,-29.19677353,0,12.52917933,-120.5254669
0,0,5420,12.38596659,-14.85529327,145.4226837,11.83154583,36.75065994,-29.20013809,0,12.53032866,-123.3801651
0,0,5421,12.38888274,-14.92824554,147.9043427,11.83074856,48.80223465,-29.20341301,0,12.53080036,-126.2348709
0,0,5422,12.3910265,-15.04282379,150.3888245,11.84504318,60.84350967,-29.20760345,0,12.52918951,-129.0897369
0,0,5423,12.39262967,-15.15470314,152.8773651,11.88907814,72.87289429,-29.21243286,0,12.52722386,-131.9447479
0,0,5424,12.39365127,-15.17473412,155.3715057,11.94637871,84.89517212,-29.21789742,0,12.52761645,-134.7994232
0,0,5425,12.39498301,-15.09889984,157.8731384,12.03617191,96.91223145,-29.22306061,0,12.5313454,-137.6546936
0,0,5426,12.39649239,-14.97421646,160.3824921,12.18394279,108.9195404,-29.22801018,0,12.53689129,-140.5100403
0,0,5427,12.39890328,-14.88593006,162.8944855,12.39469051,120.9186401,-29.23197746,0,12.54223362,-143.3661041
0,0,5428,12.40188479,-14.82753468,165.4012146,12.56991386,132.9101563,-29.23524857,0,12.54718818,-146.2219849
0,0,5429,12.40557334,-14.78960514,167.894455,12.66074848,144.8938293,-29.23764229,0,12.55217306,-149.0780792
0,0,5430,12.40990315,-14.76729202,170.3795471,12.72461128,156.8664398,-29.23917961,0,12.55727097,-151.9341583
0,0,5431,12.41316037,-14.75792408,172.8619232,12.77855206,168.8272247,-29.24154282,0,12.56085189,-154.7902527
0,0,5432,12.4170313,-14.76077747,175.3433685,12.8229847,-179.2199707,-29.24306679,0,12.56462415,-157.6464691
0,0,5433,12.41995961,-14.7781744,177.8251648,12.85688114,-167.2792816,-29.24534225,0,12.56695231,-160.502594
0,0,5434,12.42232683,-14.81069183,-179.6922302,12.86167526,-155.3564301,-29.24802208,0,12.56820443,-163.3585968
