Theta (deg),Phi (deg),Frequency (MHz),Gain (dBi),Return Loss (dB),Return Loss (deg),Absolute Gain (dBi)
-164,0,3310,-4.85251536,-15.80709232,0,-4.736946532
-164,0,3325,-7.62004478,-9.640183847,0,-7.120586114
-164,0,3340,-6.830457009,-8.225140657,0,-6.122180418
-164,0,3355,-6.534114052,-9.230934509,0,-5.982033422
-164,0,3370,-5.430657562,-8.936322375,0,-4.837057305
-164,0,3385,-4.201696883,-10.95958397,0,-3.838746677
-164,0,3400,-3.064891658,-12.67625492,0,-2.823814011
-164,0,3415,-3.570136471,-8.883350593,0,-2.968723279
-164,0,3430,-4.687765942,-7.09607404,0,-3.744857133
-164,0,3445,-4.879233456,-8.064268518,0,-4.141828341
-164,0,3460,-6.273465034,-8.002845862,0,-5.524597138
-164,0,3475,-10.25880695,-7.53322019,0,-9.415585988
-164,0,3490,-12.80032585,-7.821142333,0,-12.01639614
-164,0,3505,-8.693533826,-8.925139164,0,-8.098293223
-164,0,3520,-8.932279771,-9.014402367,0,-8.349998391
-164,0,3535,-8.664649398,-9.941589119,0,-8.200535633
-164,0,3550,-9.359911209,-12.76370093,0,-9.123772236
-164,0,3565,-6.199322587,-12.834625,0,-5.967112773
-164,0,3580,-7.901235707,-13.81270216,0,-7.716861489
-164,0,3595,-8.832533244,-14.44253445,0,-8.67351106
-164,0,3610,-12.88783703,-14.76916159,0,-12.74053372
-164,0,3625,-17.18663235,-15.15621047,0,-17.05208559
-164,0,3640,-11.00844902,-14.50000149,0,-10.85155542
-164,0,3655,-11.15312615,-16.30796928,0,-11.05029641
-164,0,3670,-10.13232163,-17.11026286,0,-10.04700834
-164,0,3685,-24.5254984,-14.44120366,0,-24.36642657
-164,0,3700,-9.931197911,-16.69457211,0,-9.837221808
-164,0,3715,-12.10515485,-16.60582371,0,-12.00921699
-164,0,3730,-9.025655471,-14.02850959,0,-8.850402028
-164,0,3745,-11.05421501,-14.72224088,0,-10.90528387
-164,0,3760,-7.801745885,-15.13929358,0,-7.66666576
-164,0,3775,-7.721253544,-14.64767681,0,-7.569697807
-164,0,3790,-10.22654812,-14.08422995,0,-10.05357392
-164,0,3805,-7.842195815,-14.54534729,0,-7.686961336
-164,0,3820,-6.662273374,-14.99862958,0,-6.522674276
-164,0,3835,-6.581339516,-14.14367404,0,-6.41076357
-164,0,3850,-7.042398211,-13.90348779,0,-6.861918551
-164,0,3865,-5.898138871,-13.8294031,0,-5.714487484
-164,0,3880,-7.699794105,-13.46823209,0,-7.499844653
-164,0,3895,-6.374682303,-13.80853223,0,-6.190127154
-164,0,3910,-4.866685583,-12.27873192,0,-4.601781282
-164,0,3925,-5.886073917,-13.52887694,0,-5.688961046
-164,0,3940,-5.633292591,-15.22028067,0,-5.500746571
-164,0,3955,-6.112942645,-12.84984212,0,-5.881567067
-164,0,3970,-5.053532076,-13.84891903,0,-4.87072169
-164,0,3985,-4.453454938,-15.67032564,0,-4.334137489
-164,0,4000,-3.88626209,-13.71938867,0,-3.697795357
-163,0,1000,-17.73203623,-1.090619694,0,-11.19702236
-163,0,1015,-19.08498818,-0.929059098,0,-11.93132692
-163,0,1030,-17.72775165,-1.391270498,0,-12.10694387
-163,0,1045,-17.33559507,-2.999712987,0,-14.31468227
-163,0,1060,-14.54360708,-7.140017957,0,-13.61128733
-163,0,1075,-13.62309594,-3.467895579,0,-11.02673979
-163,0,1090,-17.17037114,-1.651555696,0,-12.17182018
-163,0,1105,-19.07600608,-1.535353227,0,-13.81516218
-163,0,1120,-21.61520457,-2.445204046,0,-17.95512308
-163,0,1135,-20.71572393,-5.95596672,0,-19.44457663
-163,0,1150,-16.10664763,-5.983818574,0,-14.84493026
-163,0,1165,-13.49355258,-2.598212454,0,-10.02792475
-163,0,1180,-12.54045191,-1.613760156,0,-7.459075094
-163,0,1195,-14.12997053,-1.45078319,0,-8.662935623
-163,0,1210,-20.30057541,-2.118310115,0,-16.16643863
-163,0,1225,-16.657888,-4.731990679,0,-14.87723083
-163,0,1240,-11.46339867,-6.626085293,0,-10.39843054
-163,0,1255,-10.32890872,-3.069639676,0,-7.377148609
-163,0,1270,-12.00149038,-1.789835965,0,-7.287553043
-163,0,1285,-11.38629413,-1.622611646,0,-6.324521783
-163,0,1300,-8.976451499,-2.039543542,0,-4.714002298
-163,0,1315,-8.031886143,-4.49551692,0,-6.126272209
-163,0,1330,-8.359781772,-8.803292618,0,-7.746350899
-163,0,1345,-12.06812201,-5.052401004,0,-10.44125862
-163,0,1360,-16.37204188,-2.480649358,0,-12.75840669
-163,0,1375,-11.7841068,-1.790767472,0,-7.071995279
-163,0,1390,-10.36659908,-2.228532755,0,-6.40222345
-163,0,1405,-10.33509518,-5.034989144,0,-8.700296565
-163,0,1420,-9.586337432,-12.59378256,0,-9.340504697
-163,0,1435,-9.558892982,-6.566173554,0,-8.477127577
-163,0,1450,-8.534188931,-3.754383751,0,-6.158940938
-163,0,1465,-6.925255287,-2.794458066,0,-3.687822627
-163,0,1480,-4.56095804,-2.99394,0,-1.534236266
-163,0,1495,-3.060523687,-4.761117287,0,-1.294554652
-163,0,1510,-2.904086117,-11.68308882,0,-2.598841313
-163,0,1525,-4.823555305,-8.822230734,0,-4.21299033
-163,0,1540,-12.69109858,-3.87046134,0,-10.39843689
-163,0,1555,-5.493275664,-2.297040972,0,-1.629104297
-163,0,1570,-3.541572608,-2.90458349,0,-0.422918482
-163,0,1585,-3.058699519,-6.687540703,0,-2.010656548
-163,0,1600,-2.861733993,-18.12634348,0,-2.794356557
-163,0,1615,-4.373152796,-10.94708349,0,-4.009111293
-163,0,1630,-6.006082342,-6.524662789,0,-4.912503191
-163,0,1645,-6.110352485,-4.201602827,0,-4.033925379
-163,0,1660,-1.436678937,-6.599676101,0,-0.364343093
-163,0,1675,-6.194423269,-7.894111412,0,-5.424784461
-163,0,1690,-4.626379824,-5.836136719,0,-3.313721562
-163,0,1705,-5.882134722,-6.319318608,0,-4.727922464
-163,0,1720,-6.023477192,-7.357205441,0,-5.141591823
-163,0,1735,-7.883743311,-8.176624956,0,-7.166815918
-163,0,1750,-6.363868576,-7.974938051,0,-5.609728531
-163,0,1765,-7.184032003,-8.25171359,0,-6.480445604
-163,0,1780,-7.229025213,-8.954043615,0,-6.638014401
-163,0,1795,-9.454578866,-8.875196609,0,-8.851953278
-163,0,1810,-11.97292406,-9.004944051,0,-11.38928392
-163,0,1825,-8.499568082,-9.719566673,0,-8.009686031
-163,0,1840,-11.20160184,-10.09435954,0,-10.75438588
-163,0,1855,-14.78843207,-10.27506441,0,-14.36037162
-163,0,1870,-11.37380208,-10.80774349,0,-10.99736186
-163,0,1885,-9.719253138,-11.4346407,0,-9.395350316
-163,0,1900,-8.219928354,-11.80927194,0,-7.923729841
-163,0,1915,-5.996919669,-11.97334568,0,-5.712070906
-163,0,1930,-6.753748624,-12.69603332,0,-6.513797211
-163,0,1945,-5.529656701,-13.35037652,0,-5.324074641
-163,0,1960,-4.454562574,-13.62819552,0,-4.262006605
-163,0,1975,-4.35026932,-14.36726631,0,-4.188414633
-163,0,1990,-3.33681763,-15.23331944,0,-3.204675062
-163,0,2005,-2.524785673,-15.10270612,0,-2.388544636
-163,0,2020,-2.101654949,-15.74043415,0,-1.984274244
-163,0,2035,-1.862579134,-16.0038058,0,-1.752193817
-163,0,2050,-1.504446288,-15.46650357,0,-1.379312199
-163,0,2065,-1.643261528,-16.0457255,0,-1.533950024
-163,0,2080,-1.29033622,-17.15413255,0,-1.205888761
-163,0,2095,-1.195336499,-16.60414744,0,-1.099361195
-163,0,2110,-1.214884957,-17.55976496,0,-1.138034819
-163,0,2125,-1.013060397,-19.94590014,0,-0.968862427
-163,0,2140,-0.816291664,-20.74455315,0,-0.779549493
-163,0,2155,-0.888410529,-20.11371337,0,-0.845896039
-163,0,2170,-1.022069709,-21.14041136,0,-0.988540868
-163,0,2185,-1.165236499,-22.41690483,0,-1.140270927
-163,0,2200,-1.445179221,-19.65609954,0,-1.39791468
-163,0,2215,-1.579578787,-16.21150922,0,-1.474411384
-163,0,2230,-1.956048523,-16.13051806,0,-1.848876835
-163,0,2245,-2.13148,-15.74176366,0,-2.014135713
-163,0,2260,-2.775807994,-13.31381093,0,-2.568445558
-163,0,2275,-2.834715745,-12.95916409,0,-2.609243686
-163,0,2290,-3.362718161,-13.81494466,0,-3.178441168
-163,0,2305,-3.263436898,-12.85866304,0,-3.032543492
-163,0,2320,-2.986423818,-12.45496269,0,-2.732368141
-163,0,2335,-3.279899255,-13.86041878,0,-3.097582586
-163,0,2350,-3.839890294,-14.4129568,0,-3.67976111
-163,0,2365,-3.835635106,-13.45483074,0,-3.63505321
-163,0,2380,-3.246894111,-14.09005477,0,-3.074156427
-163,0,2395,-2.300931116,-15.37379062,0,-2.173056814
-163,0,2410,-2.039674035,-13.37447726,0,-1.835256874
-163,0,2425,-2.709865435,-12.04452923,0,-2.429800068
-163,0,2440,-3.121577949,-12.01609253,0,-2.839611721
-163,0,2455,-2.99810832,-10.37094608,0,-2.579859903
-163,0,2470,-2.658483722,-9.220936062,0,-2.105045982
-163,0,2485,-2.548830205,-9.395840519,0,-2.018629078
-163,0,2500,-2.677628923,-8.426753039,0,-2.00410996
-163,0,2515,-3.607738245,-8.211678632,0,-2.897072652
-163,0,2530,-3.733301104,-8.537226497,0,-3.078042497
-163,0,2545,-4.132215076,-8.462135181,0,-3.464603527
-163,0,2560,-4.028483464,-8.817694969,0,-3.417233403
-163,0,2575,-5.229640468,-9.865161678,0,-4.756821801
-163,0,2590,-6.219433749,-10.55209276,0,-5.819084774
-163,0,2605,-6.70439092,-10.56350342,0,-6.305142244
-163,0,2620,-8.240758693,-9.862064468,0,-7.767583649
-163,0,2635,-8.813977062,-9.38803553,0,-8.282761442
-163,0,2650,-8.150167242,-8.483208323,0,-7.486047492
-163,0,2665,-8.14392172,-7.186698151,0,-7.222705872
-163,0,2680,-12.10433088,-7.057949554,0,-11.15212685
-163,0,2695,-11.96267103,-7.055891855,0,-11.00996241
-163,0,2710,-8.776069799,-6.552627153,0,-7.69046509
-163,0,2725,-9.245195382,-7.076776128,0,-8.297594189
-163,0,2740,-6.929740288,-8.174065445,0,-6.212353339
-163,0,2755,-7.718302331,-8.441480883,0,-7.047249159
-163,0,2770,-6.517220539,-9.009827978,0,-5.934282435
-163,0,2785,-5.473664123,-9.431730242,0,-4.948101532
-163,0,2800,-6.122909454,-8.698358098,0,-5.493335129
-163,0,2815,-5.585848994,-7.502402665,0,-4.735995627
-163,0,2830,-6.50637496,-7.151740847,0,-5.576857665
-163,0,2845,-6.195755334,-6.93246412,0,-5.212227579
-163,0,2860,-5.831210708,-6.929449646,0,-4.846916463
-163,0,2875,-4.832470045,-7.312481002,0,-3.94045122
-163,0,2890,-5.765356837,-7.81081729,0,-4.979381679
-163,0,2905,-7.001775911,-9.312714962,0,-6.460663422
-163,0,2920,-6.212785158,-9.718202212,0,-5.722740151
-163,0,2935,-6.754996608,-7.888547682,0,-5.98427823
-163,0,2950,-5.858337781,-7.281521301,0,-4.959228831
-163,0,2965,-5.224576517,-7.440689857,0,-4.361268195
-163,0,2980,-3.302525702,-6.095129534,0,-2.077700004
-163,0,2995,-3.330799204,-6.647472948,0,-2.271756046
-163,0,3010,-2.87551577,-8.591189687,0,-2.228982238
-163,0,3025,-3.46440025,-9.790781156,0,-2.982944222
-163,0,3040,-5.54810897,-9.415675856,0,-5.020476794
-163,0,3055,-5.684720202,-8.666372234,0,-5.050134806
-163,0,3070,-5.737486095,-7.356315096,0,-4.855400241
-163,0,3085,-7.808672417,-6.498744012,0,-6.707642941
-163,0,3100,-6.685208681,-7.035428497,0,-5.727465826
-163,0,3115,-9.657746628,-9.966696726,0,-9.196455545
-163,0,3130,-8.158296088,-12.7207159,0,-7.919742584
-163,0,3145,-7.041192327,-9.593449078,0,-6.536003156
-163,0,3160,-6.480809464,-8.061065091,0,-5.742811262
-163,0,3175,-4.963123202,-7.138238298,0,-4.03037719
-163,0,3190,-5.155713606,-7.502366166,0,-4.30585235
-163,0,3205,-5.367711466,-10.44242103,0,-4.956623777
-163,0,3220,-4.885818419,-15.28064337,0,-4.755129724
-163,0,3235,-4.291488137,-11.54110839,0,-3.975721571
-163,0,3250,-3.531534568,-9.147610227,0,-2.968034891
-163,0,3265,-3.685845935,-7.995824457,0,-2.935655394
-163,0,3280,-4.270856845,-8.629156821,0,-3.630387073
-163,0,3295,-4.629468189,-13.32035122,0,-4.422425354
-163,0,3310,-5.865523082,-15.86189792,0,-5.751422713
-163,0,3325,-5.344095226,-9.648815913,0,-4.845687452
-163,0,3340,-5.872429071,-8.201444621,0,-5.159941481
-163,0,3355,-5.608986032,-9.231235582,0,-5.056946213
-163,0,3370,-3.95242186,-8.948421295,0,-3.36059082
-163,0,3385,-4.665987715,-10.96626966,0,-4.303619774
-163,0,3400,-3.27275362,-12.67072634,0,-3.031360191
-163,0,3415,-3.896259464,-8.881595347,0,-3.294585509
-163,0,3430,-3.502232083,-7.079798416,0,-2.555367487
-163,0,3445,-4.436316345,-8.031071431,0,-3.69273984
-163,0,3460,-5.674020173,-8.018311721,0,-4.928056687
-163,0,3475,-9.9639296,-7.580614844,0,-9.130797854
-163,0,3490,-8.16435786,-7.814941585,0,-7.379200449
-163,0,3505,-10.1108962,-8.934698544,0,-9.517058066
-163,0,3520,-7.914622784,-9.010421149,0,-7.331769883
-163,0,3535,-9.766004084,-9.938663084,0,-9.301560182
-163,0,3550,-6.767837403,-12.7519264,0,-6.531039545
-163,0,3565,-8.336968884,-12.83670547,0,-8.104873308
-163,0,3580,-8.576925314,-13.85072572,0,-8.394192585
-163,0,3595,-8.23546125,-14.45177334,0,-8.076783249
-163,0,3610,-8.713527977,-14.72608217,0,-8.564730793
-163,0,3625,-17.42764759,-15.12722892,0,-17.29218577
-163,0,3640,-11.00544157,-14.48888791,0,-10.8481386
-163,0,3655,-19.09045196,-16.45364809,0,-18.99105344
-163,0,3670,-7.450754952,-17.11545115,0,-7.365544523
-163,0,3685,-13.94216747,-14.45155141,0,-13.78348121
-163,0,3700,-7.887175917,-16.67550485,0,-7.792781788
-163,0,3715,-6.05358017,-16.6086241,0,-5.957704845
-163,0,3730,-8.898724721,-14.03249484,0,-8.723635308
-163,0,3745,-9.454324395,-14.79700918,0,-9.307978639
-163,0,3760,-14.95499267,-15.08511245,0,-14.81818978
-163,0,3775,-9.03447714,-14.68325809,0,-8.884179658
-163,0,3790,-7.817776488,-14.05041334,0,-7.643422653
-163,0,3805,-7.407737512,-14.6099664,0,-7.254836524
-163,0,3820,-9.195259087,-14.96257021,0,-9.054477006
-163,0,3835,-7.662427755,-14.10864693,0,-7.490442788
-163,0,3850,-7.01659107,-13.87548347,0,-6.834919112
-163,0,3865,-5.479583327,-13.80583997,0,-5.294911265
-163,0,3880,-5.236016124,-13.43883425,0,-5.034676631
-163,0,3895,-4.710205809,-13.83988314,0,-4.527006529
-163,0,3910,-5.680597349,-12.27210158,0,-5.415275692
-163,0,3925,-5.03461416,-13.53953509,0,-4.83799554
-163,0,3940,-7.233802917,-15.16861564,0,-7.09964592
-163,0,3955,-4.538051756,-12.8370632,0,-4.305975817
-163,0,3970,-4.842763098,-13.78659803,0,-4.657253244
-163,0,3985,-5.676970099,-15.58690575,0,-5.555305916
-163,0,4000,-4.54640743,-13.67511859,0,-4.355966764
-162,0,1000,-19.13864074,-1.090734421,0,-12.60402873
-162,0,1015,-19.24653063,-0.928442929,0,-12.09028521
-162,0,1030,-20.26819514,-1.397089171,0,-14.66275891
-162,0,1045,-18.80474106,-2.997172316,0,-15.78127366
-162,0,1060,-14.47615276,-7.13495924,0,-13.54262078
-162,0,1075,-14.89785359,-3.473690249,0,-12.30623274
-162,0,1090,-15.99989712,-1.640883594,0,-10.9781914
-162,0,1105,-19.14450619,-1.535625433,0,-13.88430409
-162,0,1120,-22.73151983,-2.442891301,0,-19.0683772
-162,0,1135,-20.71876835,-5.955259867,0,-19.44738067
-162,0,1150,-15.55990492,-5.993187318,0,-14.30134143
-162,0,1165,-15.88974102,-2.597823097,0,-12.42363771
-162,0,1180,-14.24442491,-1.61240592,0,-9.160037348
-162,0,1195,-15.70442043,-1.468414816,0,-10.28152503
-162,0,1210,-16.17147926,-2.120734945,0,-12.04119683
-162,0,1225,-16.27526369,-4.737753293,0,-14.49752431
-162,0,1240,-11.98846429,-6.627240061,0,-10.92381701
-162,0,1255,-10.20090652,-3.047843236,0,-7.22782807
-162,0,1270,-11.4731173,-1.790733126,0,-6.760938481
-162,0,1285,-11.90885944,-1.617241061,0,-6.835207534
-162,0,1300,-9.896488449,-2.037088397,0,-5.629940082
-162,0,1315,-8.59675233,-4.478675831,0,-6.681834018
-162,0,1330,-8.842765351,-8.82463577,0,-8.232563301
-162,0,1345,-12.45497689,-5.02376323,0,-10.81503759
-162,0,1360,-16.82696428,-2.48693422,0,-13.22147375
-162,0,1375,-12.1075132,-1.787109887,0,-7.388225885
-162,0,1390,-11.01794476,-2.246064948,0,-7.079585266
-162,0,1405,-9.35853265,-5.028809341,0,-7.720906517
-162,0,1420,-10.17609782,-12.61217031,0,-9.931333549
-162,0,1435,-10.16172213,-6.563835145,0,-9.07929507
-162,0,1450,-9.631837207,-3.764245108,0,-7.263753483
-162,0,1465,-6.767253917,-2.791427611,0,-3.526462917
-162,0,1480,-4.756544174,-3.015438002,0,-1.751376191
-162,0,1495,-3.300145675,-4.754983614,0,-1.53109582
-162,0,1510,-2.986201881,-11.68547182,0,-2.681130541
-162,0,1525,-5.090711866,-8.831437587,0,-4.481534972
-162,0,1540,-12.45753447,-3.846750776,0,-10.14830836
-162,0,1555,-5.754884401,-2.300960044,0,-1.896328937
-162,0,1570,-3.741575032,-2.905684436,0,-0.624077178
-162,0,1585,-3.281269601,-6.690458956,0,-2.234022766
-162,0,1600,-3.592677387,-18.1416653,0,-3.525539082
-162,0,1615,-4.503243684,-10.9398431,0,-4.138568528
-162,0,1630,-6.521266016,-6.511599157,0,-5.423938893
-162,0,1645,-6.844538649,-4.198461122,0,-4.766184456
-162,0,1660,-1.766973265,-6.589361611,0,-0.691744249
-162,0,1675,-6.487029356,-7.901299608,0,-5.718782883
-162,0,1690,-4.341075307,-5.851712254,0,-3.03390035
-162,0,1705,-6.464007161,-6.311090208,0,-5.307286821
-162,0,1720,-6.967245618,-7.37997512,0,-6.090470372
-162,0,1735,-6.812941161,-8.173986501,0,-6.095540033
-162,0,1750,-6.785233236,-7.98307056,0,-6.032633689
-162,0,1765,-7.74894472,-8.23722977,0,-7.042806076
-162,0,1780,-7.445724549,-8.93966266,0,-6.852613305
-162,0,1795,-9.128875727,-8.885760093,0,-8.527820297
-162,0,1810,-11.84743808,-8.983472134,0,-11.26070074
-162,0,1825,-12.11701271,-9.719533706,0,-11.62712672
-162,0,1840,-12.4758669,-10.11566067,0,-12.03095509
-162,0,1855,-12.41137602,-10.25870788,0,-11.98161774
-162,0,1870,-10.0946546,-10.81406188,0,-9.71878603
-162,0,1885,-8.375087919,-11.43490487,0,-8.051205551
-162,0,1900,-7.36291196,-11.81221736,0,-7.066921264
-162,0,1915,-6.027512931,-11.96928044,0,-5.742388456
-162,0,1930,-6.525598663,-12.70008377,0,-6.285877225
-162,0,1945,-5.514722871,-13.34103563,0,-5.308687496
-162,0,1960,-5.269644723,-13.6121877,0,-5.076361635
-162,0,1975,-4.008188214,-14.3626116,0,-3.846156682
-162,0,1990,-3.318443774,-15.21317941,0,-3.185677498
-162,0,2005,-2.634470049,-15.11895664,0,-2.498745883
-162,0,2020,-2.023392751,-15.73843868,0,-1.905957365
-162,0,2035,-1.799703439,-15.99632701,0,-1.689125427
-162,0,2050,-1.53668031,-15.46290466,0,-1.411440972
-162,0,2065,-1.543867194,-16.06432185,0,-1.435028658
-162,0,2080,-1.427754883,-17.15386743,0,-1.343302218
-162,0,2095,-1.163948137,-16.64503609,0,-1.068882113
-162,0,2110,-1.162640271,-17.57835596,0,-1.086121313
-162,0,2125,-0.995348322,-19.96457884,0,-0.951341001
-162,0,2140,-0.735171594,-20.72578232,0,-0.698269597
-162,0,2155,-0.873840765,-20.13737119,0,-0.831558368
-162,0,2170,-0.73605206,-21.17092022,0,-0.702758833
-162,0,2185,-1.070108118,-22.45171684,0,-1.045342435
-162,0,2200,-1.035053946,-19.61274358,0,-0.987312581
-162,0,2215,-1.313486605,-16.22332105,0,-1.208608322
-162,0,2230,-1.4414405,-16.12900271,0,-1.334230946
-162,0,2245,-1.586210045,-15.73218486,0,-1.468603118
-162,0,2260,-2.156031422,-13.30148952,0,-1.948065507
-162,0,2275,-2.584562211,-12.98285469,0,-2.360348961
-162,0,2290,-2.69865951,-13.82722085,0,-2.514913838
-162,0,2305,-2.736178152,-12.89386707,0,-2.507198828
-162,0,2320,-2.741927935,-12.43793871,0,-2.486844542
-162,0,2335,-2.909734379,-13.86640607,0,-2.727674222
-162,0,2350,-3.772458283,-14.42020851,0,-3.612601232
-162,0,2365,-3.969269767,-13.45969724,0,-3.76891777
-162,0,2380,-3.063758696,-14.0822467,0,-2.890703896
-162,0,2395,-2.450031326,-15.37127882,0,-2.322081944
-162,0,2410,-2.646959912,-13.34741118,0,-2.441234054
-162,0,2425,-2.748745065,-12.06755097,0,-2.4702089
-162,0,2440,-2.977775287,-12.01671112,0,-2.69585055
-162,0,2455,-2.902225081,-10.37567847,0,-2.484454799
-162,0,2470,-2.661267739,-9.25731405,0,-2.11275068
-162,0,2485,-2.543537694,-9.412473401,0,-2.015491652
-162,0,2500,-2.88970608,-8.419231502,0,-2.214924062
-162,0,2515,-2.845031022,-8.247009476,0,-2.140616793
-162,0,2530,-2.620372368,-8.548096699,0,-1.966881463
-162,0,2545,-3.483772933,-8.457321254,0,-2.815360946
-162,0,2560,-3.440617344,-8.849113387,0,-2.834095892
-162,0,2575,-4.799719314,-9.871188317,0,-4.327593282
-162,0,2590,-5.269407466,-10.57387847,0,-4.871156482
-162,0,2605,-7.298342711,-10.57052135,0,-6.899769183
-162,0,2620,-7.487956945,-9.900097029,0,-7.01913851
-162,0,2635,-8.038689924,-9.394388074,0,-7.508300164
-162,0,2650,-8.099558327,-8.485286717,0,-7.435781895
-162,0,2665,-9.651506481,-7.202693886,0,-8.734061731
-162,0,2680,-9.021711708,-7.056699444,0,-8.069201163
-162,0,2695,-9.582811216,-7.047346679,0,-8.628003974
-162,0,2710,-9.143344623,-6.523587819,0,-8.049457609
-162,0,2725,-7.854418528,-7.059302155,0,-6.902546019
-162,0,2740,-7.161988922,-8.162036182,0,-6.442437855
-162,0,2755,-6.27247934,-8.425428515,0,-5.598738141
-162,0,2770,-7.223834389,-8.994543703,0,-6.638696247
-162,0,2785,-6.328766223,-9.430983523,0,-5.803107564
-162,0,2800,-6.07233953,-8.68375603,0,-5.440482865
-162,0,2815,-6.397535103,-7.521253374,0,-5.55174549
-162,0,2830,-6.575711534,-7.181871917,0,-5.653354494
-162,0,2845,-5.580247192,-6.94057415,0,-4.598778267
-162,0,2860,-4.819009044,-6.907372288,0,-3.829080789
-162,0,2875,-4.340017131,-7.354671835,0,-3.457561122
-162,0,2890,-5.305626966,-7.798852687,0,-4.517274249
-162,0,2905,-6.202637631,-9.303305441,0,-5.660275054
-162,0,2920,-6.553044838,-9.71717811,0,-6.062877487
-162,0,2935,-6.568523325,-7.882990077,0,-5.796724915
-162,0,2950,-5.934989132,-7.275707393,0,-5.034541785
-162,0,2965,-4.606031614,-7.486040147,0,-3.752633455
-162,0,2980,-3.680277456,-6.100761616,0,-2.457285191
-162,0,2995,-3.02802593,-6.666706606,0,-1.974279318
-162,0,3010,-2.04097858,-8.591519765,0,-1.39449803
-162,0,3025,-3.397347866,-9.802655786,0,-2.917281869
-162,0,3040,-4.771156706,-9.419493217,0,-4.244017413
-162,0,3055,-6.656623086,-8.692601126,0,-6.026149991
-162,0,3070,-6.308558474,-7.376573029,0,-5.431021791
-162,0,3085,-5.618509675,-6.499672317,0,-4.51774803
-162,0,3100,-8.857720644,-7.023537449,0,-7.897038832
-162,0,3115,-7.499580746,-9.975499157,0,-7.039274972
-162,0,3130,-7.373140026,-12.70273975,0,-7.133569265
-162,0,3145,-5.500060957,-9.599419394,0,-4.995607715
-162,0,3160,-7.478135733,-8.090090789,0,-6.74549251
-162,0,3175,-6.257499945,-7.133725975,0,-5.323672173
-162,0,3190,-4.49674901,-7.493657179,0,-3.645003034
-162,0,3205,-4.77735791,-10.45151562,0,-4.367172103
-162,0,3220,-4.053243326,-15.25085418,0,-3.921641361
-162,0,3235,-5.096218987,-11.52716566,0,-4.779399094
-162,0,3250,-3.584768744,-9.123343391,0,-3.017896313
-162,0,3265,-3.75907891,-8.005813689,0,-3.01076931
-162,0,3280,-3.773083804,-8.62418847,0,-3.131824024
-162,0,3295,-4.297833423,-13.30643568,0,-4.090109977
-162,0,3310,-5.770218328,-15.83471131,0,-5.655391901
-162,0,3325,-7.483301055,-9.638452572,0,-6.983631336
-162,0,3340,-6.99218346,-8.216202811,0,-6.282321711
-162,0,3355,-4.840387259,-9.233166942,0,-4.288609158
